TIMESTAMP,Plot,Value
2022-06-22T09:00:00Z,C,103.58333333333334
2022-06-22T09:00:00Z,F,80.07058823529412
2022-06-22T09:00:00Z,S,47.66666666666667
2022-06-22T09:05:00Z,C,103.16666666666667
2022-06-22T09:05:00Z,F,80.6875
2022-06-22T09:05:00Z,S,47.861111111111114
2022-06-22T09:10:00Z,C,104.44444444444443
2022-06-22T09:10:00Z,F,79.28571428571429
2022-06-22T09:10:00Z,S,47.80555555555556
2022-06-22T09:15:00Z,C,103.94444444444446
2022-06-22T09:15:00Z,F,79.78823529411764
2022-06-22T09:15:00Z,S,47.77777777777778
2022-06-22T09:20:00Z,C,103.83333333333333
2022-06-22T09:20:00Z,F,79.73469387755102
2022-06-22T09:20:00Z,S,47.916666666666664
2022-06-22T09:25:00Z,C,103.88888888888887
2022-06-22T09:25:00Z,F,79.9795918367347
2022-06-22T09:25:00Z,S,48.05555555555556
2022-06-22T09:30:00Z,C,103.83333333333333
2022-06-22T09:30:00Z,F,80.03529411764706
2022-06-22T09:30:00Z,S,48.19444444444444
2022-06-22T09:35:00Z,C,104.16666666666667
2022-06-22T09:35:00Z,F,79.81632653061224
2022-06-22T09:35:00Z,S,48.44444444444444
2022-06-22T09:40:00Z,C,103.91666666666667
2022-06-22T09:40:00Z,F,80.28571428571429
2022-06-22T09:40:00Z,S,48.388888888888886
2022-06-22T09:45:00Z,C,105.4411764705882
2022-06-22T09:45:00Z,F,79.97647058823529
2022-06-22T09:45:00Z,S,47.611111111111114
2022-06-22T09:50:00Z,C,103.13888888888887
2022-06-22T09:50:00Z,F,79.53061224489795
2022-06-22T09:50:00Z,S,48
2022-06-22T09:55:00Z,C,102.94444444444443
2022-06-22T09:55:00Z,F,79.28571428571429
2022-06-22T09:55:00Z,S,48.19444444444444
2022-06-22T10:00:00Z,C,103.41666666666667
2022-06-22T10:00:00Z,F,80.03529411764706
2022-06-22T10:00:00Z,S,47.77777777777778
2022-06-22T10:05:00Z,C,103.55555555555557
2022-06-22T10:05:00Z,F,80.06122448979592
2022-06-22T10:05:00Z,S,48.33333333333333
2022-06-22T10:10:00Z,C,103.30555555555557
2022-06-22T10:10:00Z,F,79.61224489795919
2022-06-22T10:10:00Z,S,47.97222222222222
2022-06-22T10:15:00Z,C,103.19444444444447
2022-06-22T10:15:00Z,F,80.25882352941177
2022-06-22T10:15:00Z,S,49.388888888888886
2022-06-22T10:20:00Z,C,103.55555555555557
2022-06-22T10:20:00Z,F,81.34693877551021
2022-06-22T10:20:00Z,S,80.38888888888889
2022-06-22T10:25:00Z,C,103.36111111111113
2022-06-22T10:25:00Z,F,84.04081632653062
2022-06-22T10:25:00Z,S,110.66666666666666
2022-06-22T10:30:00Z,C,102.86111111111113
2022-06-22T10:30:00Z,F,86.16470588235293
2022-06-22T10:30:00Z,S,139.66666666666669
2022-06-22T10:35:00Z,C,103.55555555555557
2022-06-22T10:35:00Z,F,88.55102040816327
2022-06-22T10:35:00Z,S,164.36111111111111
2022-06-22T10:40:00Z,C,103.30555555555557
2022-06-22T10:40:00Z,F,89.08163265306122
2022-06-22T10:40:00Z,S,185.75
2022-06-22T10:45:00Z,C,103.05555555555554
2022-06-22T10:45:00Z,F,91.23529411764706
2022-06-22T10:45:00Z,S,239.11111111111111
2022-06-22T10:50:00Z,C,103.41666666666667
2022-06-22T10:50:00Z,F,91.61224489795919
2022-06-22T10:50:00Z,S,298.8
2022-06-22T10:55:00Z,C,103.88888888888887
2022-06-22T10:55:00Z,F,93.26530612244898
2022-06-22T10:55:00Z,S,330.41666666666663
2022-06-22T11:00:00Z,C,102.63888888888887
2022-06-22T11:00:00Z,F,94.31764705882352
2022-06-22T11:00:00Z,S,363.05555555555554
2022-06-22T11:05:00Z,C,103.47222222222223
2022-06-22T11:05:00Z,F,94.81632653061224
2022-06-22T11:05:00Z,S,392.02777777777777
2022-06-22T11:10:00Z,C,103.80555555555557
2022-06-22T11:10:00Z,F,95.6734693877551
2022-06-22T11:10:00Z,S,401.55555555555554
2022-06-22T11:15:00Z,C,103.41666666666666
2022-06-22T11:15:00Z,F,97.54117647058823
2022-06-22T11:15:00Z,S,428.02777777777777
2022-06-22T11:20:00Z,C,104.45714285714286
2022-06-22T11:20:00Z,F,98.18367346938776
2022-06-22T11:20:00Z,S,444.97222222222223
2022-06-22T11:25:00Z,C,103.66666666666667
2022-06-22T11:25:00Z,F,100.65306122448979
2022-06-22T11:25:00Z,S,456.22222222222223
2022-06-22T11:30:00Z,C,103.47222222222226
2022-06-22T11:30:00Z,F,101.30588235294118
2022-06-22T11:30:00Z,S,480.3888888888889
2022-06-22T11:35:00Z,C,103.08333333333333
2022-06-22T11:35:00Z,F,100.83673469387755
2022-06-22T11:35:00Z,S,489.25
2022-06-22T11:40:00Z,C,103.75
2022-06-22T11:40:00Z,F,101.6734693877551
